,from,to
23238,1658139,5262646
23239,1658139,3747072
23240,1658139,6544671
23241,1658139,3823531
23242,1658139,6480234
23243,1658139,3322514
23244,1658139,8847502
23245,1658139,3871556
23246,1658139,4214419
23247,1658139,1289636
23248,1658139,6828173
23249,1658139,6573559
23250,1658139,6062599
23251,1658139,4741497
23252,1658139,2625914
23253,1658139,1335895
23254,1658139,5053937
23255,1658139,9733001
23256,1658139,4303195
23257,1658139,5132688
23258,1658139,6677164
23259,1658139,9981895
23260,1658139,3223948
23261,1658139,2920966
23262,1658139,6017591
23263,1658139,5743434
23264,7732552,5876745
23265,7732552,1570785
23266,7732552,6300454
23267,7732552,7358008
23268,7732552,2449597
23269,7732552,6544671
23270,7732552,6859693
23271,7732552,4445414
23272,7732552,8584084
23273,7732552,4865283
23274,7732552,3871556
23275,7732552,4214419
23276,7732552,5460402
23277,7732552,6828173
23278,7732552,3335969
23279,7732552,1427353
23280,7732552,2706382
23281,7732552,6299956
23282,7732552,2625914
23283,7732552,1335895
23284,7732552,2069265
23285,7732552,4303195
23286,7732552,5132688
23287,7732552,8268517
23288,7732552,5471581
23289,7732552,2920966
23290,7732552,9612606
23291,5446479,1446683
23292,5446479,1570785
23293,5446479,6300454
23294,5446479,5262646
23295,5446479,3747072
23296,5446479,6544671
23297,5446479,4747658
23298,5446479,1396671
23299,5446479,4445414
23300,5446479,8584084
23301,5446479,4865283
23302,5446479,8847502
23303,5446479,9326722
23304,5446479,6128774
23305,5446479,9085992
23306,5446479,5582610
23307,5446479,1825969
23308,5446479,6573559
23309,5446479,3335969
23310,5446479,1427353
23311,5446479,6299956
23312,5446479,3544111
23313,5446479,1335895
23314,5446479,2045224
23315,5446479,5965396
23316,5446479,6677164
23317,5446479,8268517
23318,5446479,9981895
23319,5446479,3223948
23320,5446479,5471581
23321,5446479,2920966
23322,5446479,5815978
23323,5446479,7317438
23324,1617408,1570785
23325,1617408,6300454
23326,1617408,7358008
23327,1617408,6620713
23328,1617408,2116985
23329,1617408,4747658
23330,1617408,6480234
23331,1617408,1936377
23332,1617408,8584084
23333,1617408,3322514
23334,1617408,4865283
23335,1617408,8847502
23336,1617408,3871556
23337,1617408,1289636
23338,1617408,5460402
23339,1617408,1545110
23340,1617408,6573559
23341,1617408,1256084
23342,1617408,6062599
23343,1617408,1427353
23344,1617408,4741497
23345,1617408,6299956
23346,1617408,5403487
23347,1617408,5132688
23348,1617408,1353420
23349,1617408,6677164
23350,1617408,8268517
23351,1617408,9981895
23352,1617408,6418092
23353,1617408,4356468
23354,2945910,7635375
23355,2945910,6300454
23356,2945910,2449597
23357,2945910,6544671
23358,2945910,6859693
23359,2945910,6480234
23360,2945910,4445414
23361,2945910,8584084
23362,2945910,8847502
23363,2945910,3871556
23364,2945910,9085992
23365,2945910,4214419
23366,2945910,5582610
23367,2945910,5460402
23368,2945910,1545110
23369,2945910,1256084
23370,2945910,6062599
23371,2945910,1427353
23372,2945910,1385403
23373,2945910,6299956
23374,2945910,3544111
23375,2945910,1335895
23376,2945910,5053937
23377,2945910,2069265
23378,2945910,9733001
23379,2945910,7891838
23380,2945910,1353420
23381,2945910,2066437
23382,2945910,9031847
23383,2945910,3223948
23384,2945910,6418092
23385,2945910,6017591
23386,2945910,5743434
23387,2945910,9612606
23388,5803539,5876745
23389,5803539,7635375
23390,5803539,6300454
23391,5803539,2157609
23392,5803539,5262646
23393,5803539,2116985
23394,5803539,3823531
23395,5803539,1396671
23396,5803539,4445414
23397,5803539,1936377
23398,5803539,3322514
23399,5803539,8847502
23400,5803539,9326722
23401,5803539,5053937
23402,5803539,4303195
23403,5803539,5132688
23404,5803539,9031847
23405,5803539,6418092
23406,5803539,2920966
23407,5803539,4356468
23408,9323700,5876745
23409,9323700,1570785
23410,9323700,9659856
23411,9323700,2449597
23412,9323700,6620713
23413,9323700,6859693
23414,9323700,6480234
23415,9323700,3322514
23416,9323700,8847502
23417,9323700,6128774
23418,9323700,1289636
23419,9323700,1825969
23420,9323700,6573559
23421,9323700,6062599
23422,9323700,4741497
23423,9323700,2625914
23424,9323700,3544111
23425,9323700,1335895
23426,9323700,2069265
23427,9323700,4303195
23428,9323700,5132688
23429,9323700,1353420
23430,9323700,9981895
23431,9323700,5471581
23432,9323700,5815978
23433,9323700,5743434
23434,2881801,3393729
23435,2881801,7358008
23436,2881801,2449597
23437,2881801,2116985
23438,2881801,3823531
23439,2881801,1301156
23440,2881801,1936377
23441,2881801,6260400
23442,2881801,9326722
23443,2881801,6128774
23444,2881801,5460402
23445,2881801,1256084
23446,2881801,1427353
23447,2881801,1335895
23448,2881801,9733001
23449,2881801,5965396
23450,2881801,5471581
23451,2881801,5743434
23452,3680565,5876745
23453,3680565,7635375
23454,3680565,9659856
23455,3680565,6300454
23456,3680565,9444027
23457,3680565,2449597
23458,3680565,3823531
23459,3680565,4747658
23460,3680565,6480234
23461,3680565,8584084
23462,3680565,6260400
23463,3680565,4865283
23464,3680565,9326722
23465,3680565,3871556
23466,3680565,6828173
23467,3680565,3335969
23468,3680565,4741497
23469,3680565,5403487
23470,3680565,5053937
23471,3680565,2045224
23472,3680565,2069265
23473,3680565,9733001
23474,3680565,5132688
23475,3680565,1353420
23476,3680565,5471581
23477,9501648,1570785
23478,9501648,9659856
23479,9501648,2157609
23480,9501648,9444027
23481,9501648,5262646
23482,9501648,3322514
23483,9501648,4865283
23484,9501648,8847502
23485,9501648,3871556
23486,9501648,9085992
23487,9501648,1545110
23488,9501648,1256084
23489,9501648,6062599
23490,9501648,4741497
23491,9501648,1335895
23492,9501648,5053937
23493,9501648,2069265
23494,9501648,9733001
23495,9501648,6803121
23496,9501648,2066437
23497,9501648,8268517
23498,9501648,9981895
23499,3505434,5876745
23500,3505434,1570785
23501,3505434,7635375
23502,3505434,3823531
23503,3505434,1396671
23504,3505434,6480234
23505,3505434,4445414
23506,3505434,3322514
23507,3505434,6128774
23508,3505434,4214419
23509,3505434,1289636
23510,3505434,1825969
23511,3505434,6573559
23512,3505434,1256084
23513,3505434,6062599
23514,3505434,4741497
23515,3505434,1335895
23516,3505434,5965396
23517,3505434,5132688
23518,3505434,6677164
23519,3505434,3223948
23520,3505434,6418092
23521,3505434,5815978
23522,3505434,7317438
23523,6401165,1570785
23524,6401165,6300454
23525,6401165,9444027
23526,6401165,3747072
23527,6401165,2116985
23528,6401165,4747658
23529,6401165,1936377
23530,6401165,8847502
23531,6401165,3871556
23532,6401165,4214419
23533,6401165,1825969
23534,6401165,1545110
23535,6401165,3335969
23536,6401165,2706382
23537,6401165,2625914
23538,6401165,3544111
23539,6401165,2045224
23540,6401165,5965396
23541,6401165,7891838
23542,6401165,1353420
23543,6401165,2066437
23544,6401165,8268517
23545,6401165,3223948
23546,6401165,6017591
23547,6401165,7317438
23548,6401165,4356468
23549,4962458,5876745
23550,4962458,1570785
23551,4962458,9659856
23552,4962458,2157609
23553,4962458,2449597
23554,4962458,6620713
23555,4962458,6859693
23556,4962458,3823531
23557,4962458,6480234
23558,4962458,1936377
23559,4962458,8847502
23560,4962458,9326722
23561,4962458,9085992
23562,4962458,1289636
23563,4962458,5460402
23564,4962458,6828173
23565,4962458,1256084
23566,4962458,2706382
23567,4962458,1385403
23568,4962458,2625914
23569,4962458,1335895
23570,4962458,5053937
23571,4962458,2069265
23572,4962458,5965396
23573,4962458,6677164
23574,4962458,9981895
23575,4962458,3223948
23576,4962458,2920966
23577,4962458,6017591
23578,4962458,4356468
23579,4329150,7635375
23580,4329150,9659856
23581,4329150,2157609
23582,4329150,7358008
23583,4329150,5262646
23584,4329150,6620713
23585,4329150,4747658
23586,4329150,6480234
23587,4329150,2625914
23588,4329150,6463952
23589,4329150,6803121
23590,4329150,6677164
23591,4329150,9031847
23592,4329150,5471581
23593,4329150,6418092
23594,4329150,5815978
23595,4329150,9612606
23596,4329150,4356468
23597,1722010,3393729
23598,1722010,3823531
23599,1722010,4747658
23600,1722010,1301156
23601,1722010,1936377
23602,1722010,3322514
23603,1722010,3871556
23604,1722010,4214419
23605,1722010,5460402
23606,1722010,2625914
23607,1722010,5403487
23608,1722010,5053937
23609,1722010,2069265
23610,1722010,9733001
23611,1722010,5965396
23612,1722010,5132688
23613,1722010,6803121
23614,1722010,5815978
23615,1722010,7317438
23616,1722010,5743434
23617,4730613,1446683
23618,4730613,7635375
23619,4730613,2157609
23620,4730613,3747072
23621,4730613,3823531
23622,4730613,1396671
23623,4730613,1301156
23624,4730613,6128774
23625,4730613,4214419
23626,4730613,1825969
23627,4730613,6573559
23628,4730613,1427353
23629,4730613,4741497
23630,4730613,2069265
23631,4730613,4303195
23632,4730613,5132688
23633,4730613,6803121
23634,4730613,1353420
23635,4730613,6677164
23636,4730613,8268517
23637,4730613,3223948
23638,4730613,9612606
23639,9208875,1446683
23640,9208875,3393729
23641,9208875,7635375
23642,9208875,6300454
23643,9208875,5262646
23644,9208875,2116985
23645,9208875,1396671
23646,9208875,4445414
23647,9208875,8584084
23648,9208875,3322514
23649,9208875,4865283
23650,9208875,1289636
23651,9208875,1825969
23652,9208875,6828173
23653,9208875,1256084
23654,9208875,6062599
23655,9208875,2706382
23656,9208875,4741497
23657,9208875,6299956
23658,9208875,2625914
23659,9208875,3544111
23660,9208875,5053937
23661,9208875,4303195
23662,9208875,7891838
23663,9208875,6803121
23664,9208875,6677164
23665,9208875,8268517
23666,9208875,9981895
23667,9208875,3223948
23668,9208875,4356468
23669,6812748,1446683
23670,6812748,7635375
23671,6812748,9659856
23672,6812748,2157609
23673,6812748,9444027
23674,6812748,6544671
23675,6812748,3823531
23676,6812748,1396671
23677,6812748,1301156
23678,6812748,1936377
23679,6812748,8584084
23680,6812748,4865283
23681,6812748,6128774
23682,6812748,4214419
23683,6812748,6828173
23684,6812748,6062599
23685,6812748,2706382
23686,6812748,1385403
23687,6812748,3544111
23688,6812748,2045224
23689,6812748,2069265
23690,6812748,5965396
23691,6812748,7891838
23692,6812748,6677164
23693,6812748,2920966
23694,6812748,6017591
23695,6812748,5743434
23696,9204369,1446683
23697,9204369,7635375
23698,9204369,2157609
23699,9204369,7358008
23700,9204369,2449597
23701,9204369,6859693
23702,9204369,6480234
23703,9204369,8584084
23704,9204369,6260400
23705,9204369,3322514
23706,9204369,9326722
23707,9204369,6128774
23708,9204369,4214419
23709,9204369,1825969
23710,9204369,1256084
23711,9204369,4741497
23712,9204369,6299956
23713,9204369,3544111
23714,9204369,6463952
23715,9204369,2045224
23716,9204369,2069265
23717,9204369,9733001
23718,9204369,7891838
23719,9204369,6677164
23720,9204369,9981895
23721,9204369,3223948
23722,9204369,5815978
23723,9204369,4356468
23724,1934163,3393729
23725,1934163,9659856
23726,1934163,6300454
23727,1934163,5262646
23728,1934163,2116985
23729,1934163,3823531
23730,1934163,4747658
23731,1934163,1301156
23732,1934163,1936377
23733,1934163,4865283
23734,1934163,3871556
23735,1934163,9085992
23736,1934163,1289636
23737,1934163,1545110
23738,1934163,6573559
23739,1934163,6062599
23740,1934163,2706382
23741,1934163,4741497
23742,1934163,6299956
23743,1934163,2625914
23744,1934163,3544111
23745,1934163,2069265
23746,1934163,4303195
23747,1934163,6803121
23748,1934163,2066437
23749,1934163,9031847
23750,1934163,3223948
23751,1934163,5815978
23752,1934163,7317438
23753,8955163,3393729
23754,8955163,6300454
23755,8955163,2157609
23756,8955163,5262646
23757,8955163,6859693
23758,8955163,4445414
23759,8955163,1936377
23760,8955163,8584084
23761,8955163,3322514
23762,8955163,9326722
23763,8955163,4214419
23764,8955163,5460402
23765,8955163,6828173
23766,8955163,4741497
23767,8955163,5403487
23768,8955163,2045224
23769,8955163,9733001
23770,8955163,4303195
23771,8955163,5965396
23772,8955163,5132688
23773,8955163,6677164
23774,8955163,8268517
23775,8955163,9031847
23776,8955163,3223948
23777,8955163,6418092
23778,8955163,5815978
23779,8955163,5743434
23780,8955163,4356468
23781,2931532,3393729
23782,2931532,1570785
23783,2931532,2157609
23784,2931532,9444027
23785,2931532,3747072
23786,2931532,6544671
23787,2931532,6859693
23788,2931532,4747658
23789,2931532,6480234
23790,2931532,1301156
23791,2931532,4445414
23792,2931532,9326722
23793,2931532,3871556
23794,2931532,6128774
23795,2931532,4214419
23796,2931532,5582610
23797,2931532,5460402
23798,2931532,1825969
23799,2931532,6828173
23800,2931532,1256084
23801,2931532,6062599
23802,2931532,2706382
23803,2931532,1385403
23804,2931532,6299956
23805,2931532,5403487
23806,2931532,6463952
23807,2931532,2045224
23808,2931532,9733001
23809,2931532,7891838
23810,2931532,6677164
23811,2931532,8268517
23812,2931532,2920966
23813,2931532,6017591
23814,2931532,7317438
23815,2931532,9612606
23816,8550702,3393729
23817,8550702,7635375
23818,8550702,3747072
23819,8550702,6544671
23820,8550702,3823531
23821,8550702,4747658
23822,8550702,6480234
23823,8550702,3871556
23824,8550702,9085992
23825,8550702,5582610
23826,8550702,5460402
23827,8550702,6062599
23828,8550702,1385403
23829,8550702,6299956
23830,8550702,3544111
23831,8550702,6463952
23832,8550702,2069265
23833,8550702,5965396
23834,8550702,6803121
23835,8550702,2066437
23836,8550702,9981895
23837,8550702,5471581
23838,8550702,2920966
23839,8550702,9612606
23840,7917415,1570785
23841,7917415,2157609
23842,7917415,3747072
23843,7917415,2116985
23844,7917415,3823531
23845,7917415,4445414
23846,7917415,8847502
23847,7917415,3871556
23848,7917415,1289636
23849,7917415,5460402
23850,7917415,1256084
23851,7917415,4741497
23852,7917415,2625914
23853,7917415,1335895
23854,7917415,2069265
23855,7917415,4303195
23856,7917415,5965396
23857,7917415,6803121
23858,7917415,2066437
23859,7917415,9981895
23860,7917415,3223948
23861,7917415,2920966
23862,7917415,6017591
23863,7917415,7317438
23864,7917415,4356468
23865,4464397,7635375
23866,4464397,9659856
23867,4464397,7358008
23868,4464397,2449597
23869,4464397,6620713
23870,4464397,6544671
23871,4464397,6859693
23872,4464397,1396671
23873,4464397,1301156
23874,4464397,1936377
23875,4464397,3322514
23876,4464397,6128774
23877,4464397,5582610
23878,4464397,1545110
23879,4464397,1256084
23880,4464397,3335969
23881,4464397,4741497
23882,4464397,1335895
23883,4464397,2045224
23884,4464397,5965396
23885,4464397,5132688
23886,4464397,6677164
23887,4464397,8268517
23888,4464397,2920966
23889,4464397,7317438
23890,4464397,4356468
23891,8655642,5876745
23892,8655642,1570785
23893,8655642,2449597
23894,8655642,6544671
23895,8655642,2116985
23896,8655642,3823531
23897,8655642,1396671
23898,8655642,4445414
23899,8655642,8584084
23900,8655642,4865283
23901,8655642,3871556
23902,8655642,1289636
23903,8655642,1825969
23904,8655642,6573559
23905,8655642,1256084
23906,8655642,1427353
23907,8655642,5403487
23908,8655642,5053937
23909,8655642,5965396
23910,8655642,6803121
23911,8655642,1353420
23912,8655642,5471581
23913,8655642,7317438
23914,3287491,1446683
23915,3287491,7635375
23916,3287491,2157609
23917,3287491,9444027
23918,3287491,6620713
23919,3287491,3823531
23920,3287491,4747658
23921,3287491,1301156
23922,3287491,4865283
23923,3287491,5460402
23924,3287491,1545110
23925,3287491,5965396
23926,3287491,5132688
23927,3287491,1353420
23928,3287491,6677164
23929,3287491,8268517
23930,3287491,3223948
23931,3287491,6418092
23932,3287491,6017591
23933,3287491,5743434
23934,5270132,2157609
23935,5270132,7358008
23936,5270132,5262646
23937,5270132,3747072
23938,5270132,6859693
23939,5270132,4747658
23940,5270132,6480234
23941,5270132,3871556
23942,5270132,9085992
23943,5270132,1289636
23944,5270132,1825969
23945,5270132,1545110
23946,5270132,6062599
23947,5270132,1427353
23948,5270132,2706382
23949,5270132,2045224
23950,5270132,2069265
23951,5270132,5965396
23952,5270132,6803121
23953,5270132,1353420
23954,5270132,2066437
23955,5270132,5471581
23956,5270132,2920966
23957,4517862,5876745
23958,4517862,1570785
23959,4517862,6300454
23960,4517862,9444027
23961,4517862,5262646
23962,4517862,4445414
23963,4517862,8584084
23964,4517862,8847502
23965,4517862,6128774
23966,4517862,4214419
23967,4517862,1545110
23968,4517862,1427353
23969,4517862,4741497
23970,4517862,6299956
23971,4517862,1335895
23972,4517862,6463952
23973,4517862,2045224
23974,4517862,9733001
23975,4517862,5965396
23976,4517862,6677164
23977,4517862,8268517
23978,4517862,9031847
23979,4517862,5815978
23980,4517862,7317438
23981,4517862,5743434
23982,4517862,9612606
23983,6416553,5876745
23984,6416553,1570785
23985,6416553,7635375
23986,6416553,7358008
23987,6416553,2449597
23988,6416553,6620713
23989,6416553,3823531
23990,6416553,4747658
23991,6416553,6480234
23992,6416553,1301156
23993,6416553,4445414
23994,6416553,8584084
23995,6416553,6260400
23996,6416553,4865283
23997,6416553,9326722
23998,6416553,1289636
23999,6416553,1825969
24000,6416553,1545110
24001,6416553,1256084
24002,6416553,2706382
24003,6416553,1385403
24004,6416553,6299956
24005,6416553,2625914
24006,6416553,1335895
24007,6416553,6463952
24008,6416553,2069265
24009,6416553,9733001
24010,6416553,6803121
24011,6416553,8268517
24012,6416553,2920966
24013,6416553,6017591
24014,6416553,9612606
24015,3147937,3393729
24016,3147937,9659856
24017,3147937,7358008
24018,3147937,9444027
24019,3147937,6620713
24020,3147937,6859693
24021,3147937,1301156
24022,3147937,1936377
24023,3147937,6260400
24024,3147937,4865283
24025,3147937,9085992
24026,3147937,5582610
24027,3147937,1545110
24028,3147937,1385403
24029,3147937,6299956
24030,3147937,2625914
24031,3147937,2045224
24032,3147937,9733001
24033,3147937,7891838
24034,3147937,6677164
24035,3147937,5471581
24036,3147937,2920966
24037,3147937,5815978
24038,3147937,7317438
24039,3147937,9612606
24040,3202525,3393729
24041,3202525,2157609
24042,3202525,7358008
24043,3202525,2449597
24044,3202525,6544671
24045,3202525,3823531
24046,3202525,4747658
24047,3202525,1301156
24048,3202525,3322514
24049,3202525,9326722
24050,3202525,4214419
24051,3202525,1825969
24052,3202525,6828173
24053,3202525,3335969
24054,3202525,2706382
24055,3202525,1385403
24056,3202525,2625914
24057,3202525,5403487
24058,3202525,5053937
24059,3202525,9733001
24060,3202525,5471581
24061,8854988,5876745
24062,8854988,1570785
24063,8854988,7635375
24064,8854988,2157609
24065,8854988,9444027
24066,8854988,2449597
24067,8854988,3747072
24068,8854988,6544671
24069,8854988,8847502
24070,8854988,3871556
24071,8854988,9085992
24072,8854988,4214419
24073,8854988,5582610
24074,8854988,5460402
24075,8854988,6828173
24076,8854988,1256084
24077,8854988,1427353
24078,8854988,1385403
24079,8854988,6299956
24080,8854988,5403487
24081,8854988,3544111
24082,8854988,6463952
24083,8854988,5053937
24084,8854988,2069265
24085,8854988,4303195
24086,8854988,6803121
24087,8854988,6677164
24088,8854988,2066437
24089,8854988,8268517
24090,8854988,9031847
24091,8854988,3223948
24092,8854988,6418092
24093,8854988,5815978
24094,8854988,7317438
24095,8854988,9612606
24096,5361409,1446683
24097,5361409,3393729
24098,5361409,7635375
24099,5361409,9659856
24100,5361409,2157609
24101,5361409,7358008
24102,5361409,9444027
24103,5361409,2449597
24104,5361409,6620713
24105,5361409,6544671
24106,5361409,3823531
24107,5361409,1396671
24108,5361409,6480234
24109,5361409,6260400
24110,5361409,8847502
24111,5361409,3871556
24112,5361409,1289636
24113,5361409,5582610
24114,5361409,1825969
24115,5361409,1545110
24116,5361409,6573559
24117,5361409,1256084
24118,5361409,3335969
24119,5361409,6062599
24120,5361409,2706382
24121,5361409,4741497
24122,5361409,2625914
24123,5361409,1335895
24124,5361409,5053937
24125,5361409,4303195
24126,5361409,6803121
24127,5361409,6677164
24128,5361409,9031847
24129,5361409,5471581
24130,5361409,6418092
24131,5361409,5815978
24132,8952488,3393729
24133,8952488,6300454
24134,8952488,2157609
24135,8952488,7358008
24136,8952488,5262646
24137,8952488,2449597
24138,8952488,6544671
24139,8952488,3823531
24140,8952488,1301156
24141,8952488,8584084
24142,8952488,3322514
24143,8952488,9326722
24144,8952488,1289636
24145,8952488,1545110
24146,8952488,3335969
24147,8952488,2706382
24148,8952488,5403487
24149,8952488,1335895
24150,8952488,2045224
24151,8952488,4303195
24152,8952488,5132688
24153,8952488,6677164
24154,8952488,9981895
24155,8952488,6418092
24156,8952488,5815978
24157,8952488,4356468
24158,1406098,5876745
24159,1406098,1570785
24160,1406098,6300454
24161,1406098,5262646
24162,1406098,6620713
24163,1406098,6859693
24164,1406098,3823531
24165,1406098,4445414
24166,1406098,8584084
24167,1406098,1289636
24168,1406098,1545110
24169,1406098,1427353
24170,1406098,4741497
24171,1406098,2625914
24172,1406098,3544111
24173,1406098,5053937
24174,1406098,2045224
24175,1406098,2069265
24176,1406098,5132688
24177,1406098,6803121
24178,1406098,6677164
24179,1406098,8268517
24180,1406098,5815978
24181,1406098,9612606
24182,9708391,5876745
24183,9708391,7635375
24184,9708391,2157609
24185,9708391,7358008
24186,9708391,5262646
24187,9708391,6620713
24188,9708391,3823531
24189,9708391,6480234
24190,9708391,8584084
24191,9708391,4865283
24192,9708391,3871556
24193,9708391,5460402
24194,9708391,1825969
24195,9708391,6828173
24196,9708391,1256084
24197,9708391,2706382
24198,9708391,4741497
24199,9708391,5403487
24200,9708391,3544111
24201,9708391,6463952
24202,9708391,2069265
24203,9708391,4303195
24204,9708391,7891838
24205,9708391,1353420
24206,9708391,8268517
24207,9708391,5471581
24208,9708391,5743434
24209,4902566,3393729
24210,4902566,9659856
24211,4902566,7358008
24212,4902566,3747072
24213,4902566,6544671
24214,4902566,3823531
24215,4902566,6480234
24216,4902566,1936377
24217,4902566,3322514
24218,4902566,6128774
24219,4902566,4214419
24220,4902566,1289636
24221,4902566,6573559
24222,4902566,1385403
24223,4902566,2625914
24224,4902566,5403487
24225,4902566,6463952
24226,4902566,2069265
24227,4902566,5965396
24228,4902566,1353420
24229,4902566,9031847
24230,4902566,2920966
24231,4902566,6017591
24232,4902566,7317438
24233,4817322,1446683
24234,4817322,3393729
24235,4817322,9659856
24236,4817322,6300454
24237,4817322,9444027
24238,4817322,3322514
24239,4817322,3871556
24240,4817322,6128774
24241,4817322,4214419
24242,4817322,1545110
24243,4817322,6573559
24244,4817322,3335969
24245,4817322,4741497
24246,4817322,2625914
24247,4817322,3544111
24248,4817322,5053937
24249,4817322,9733001
24250,4817322,5965396
24251,4817322,7891838
24252,4817322,6803121
24253,4817322,2066437
24254,4817322,9031847
24255,4817322,5815978
24256,4817322,6017591
24257,4817322,7317438
24258,4817322,9612606
24259,4183937,5876745
24260,4183937,1570785
24261,4183937,5262646
24262,4183937,6620713
24263,4183937,1936377
24264,4183937,4865283
24265,4183937,8847502
24266,4183937,9326722
24267,4183937,1256084
24268,4183937,3335969
24269,4183937,6062599
24270,4183937,1427353
24271,4183937,2706382
24272,4183937,1385403
24273,4183937,5403487
24274,4183937,4303195
24275,4183937,7891838
24276,4183937,6803121
24277,4183937,6677164
24278,4183937,8268517
24279,4183937,3223948
24280,4183937,6418092
24281,4183937,5815978
24282,4183937,5743434
24283,1083140,1446683
24284,1083140,6300454
24285,1083140,5262646
24286,1083140,6620713
24287,1083140,6859693
24288,1083140,1396671
24289,1083140,4445414
24290,1083140,1936377
24291,1083140,3322514
24292,1083140,9326722
24293,1083140,6128774
24294,1083140,5460402
24295,1083140,3335969
24296,1083140,4741497
24297,1083140,5403487
24298,1083140,5132688
24299,1083140,2066437
24300,1083140,5471581
24301,1083140,6418092
24302,1083140,6017591
24303,1083140,5743434
24304,1083140,4356468
24305,2557726,1446683
24306,2557726,7635375
24307,2557726,2157609
24308,2557726,2449597
24309,2557726,2116985
24310,2557726,3823531
24311,2557726,1396671
24312,2557726,6480234
24313,2557726,4445414
24314,2557726,8584084
24315,2557726,3322514
24316,2557726,8847502
24317,2557726,3871556
24318,2557726,1289636
24319,2557726,5460402
24320,2557726,6573559
24321,2557726,3335969
24322,2557726,1427353
24323,2557726,1385403
24324,2557726,5403487
24325,2557726,6463952
24326,2557726,2045224
24327,2557726,5965396
24328,2557726,1353420
24329,2557726,2066437
24330,2557726,8268517
24331,2557726,5471581
24332,2557726,5815978
24333,2557726,9612606
24334,8655231,1446683
24335,8655231,1570785
24336,8655231,6300454
24337,8655231,5262646
24338,8655231,6620713
24339,8655231,6859693
24340,8655231,6480234
24341,8655231,8584084
24342,8655231,3322514
24343,8655231,3871556
24344,8655231,9085992
24345,8655231,1289636
24346,8655231,5582610
24347,8655231,1545110
24348,8655231,1256084
24349,8655231,3335969
24350,8655231,2706382
24351,8655231,1385403
24352,8655231,5403487
24353,8655231,3544111
24354,8655231,2045224
24355,8655231,9733001
24356,8655231,6803121
24357,8655231,9031847
24358,8655231,6418092
24359,8655231,7317438
24360,8655231,5743434
24361,3711084,3393729
24362,3711084,7635375
24363,3711084,2157609
24364,3711084,7358008
24365,3711084,3747072
24366,3711084,8584084
24367,3711084,3871556
24368,3711084,5460402
24369,3711084,3335969
24370,3711084,6062599
24371,3711084,1427353
24372,3711084,4741497
24373,3711084,3544111
24374,3711084,1335895
24375,3711084,6463952
24376,3711084,2045224
24377,3711084,4303195
24378,3711084,7891838
24379,3711084,6677164
24380,3711084,8268517
24381,3711084,9981895
24382,3711084,9031847
24383,3711084,6017591
24384,3711084,5743434
24385,6037660,1446683
24386,6037660,7358008
24387,6037660,3747072
24388,6037660,2116985
24389,6037660,1396671
24390,6037660,6480234
24391,6037660,4445414
24392,6037660,1936377
24393,6037660,6260400
24394,6037660,3322514
24395,6037660,8847502
24396,6037660,9326722
24397,6037660,5460402
24398,6037660,1825969
24399,6037660,6828173
24400,6037660,1256084
24401,6037660,2706382
24402,6037660,4741497
24403,6037660,6299956
24404,6037660,5403487
24405,6037660,2069265
24406,6037660,4303195
24407,6498892,3393729
24408,6498892,9659856
24409,6498892,7358008
24410,6498892,4445414
24411,6498892,3871556
24412,6498892,3335969
24413,6498892,6299956
24414,6498892,2625914
24415,6498892,2066437
24416,6498892,9981895
24417,6498892,9031847
24418,8442024,5876745
24419,8442024,1570785
24420,8442024,9659856
24421,8442024,2157609
24422,8442024,5262646
24423,8442024,2449597
24424,8442024,6544671
24425,8442024,2116985
24426,8442024,6859693
24427,8442024,3823531
24428,8442024,1301156
24429,8442024,8584084
24430,8442024,6260400
24431,8442024,8847502
24432,8442024,9326722
24433,8442024,9085992
24434,8442024,1289636
24435,8442024,5460402
24436,8442024,6828173
24437,8442024,1256084
24438,8442024,1427353
24439,8442024,1385403
24440,8442024,5403487
24441,8442024,6463952
24442,8442024,2045224
24443,8442024,9733001
24444,8442024,5132688
24445,8442024,2066437
24446,8442024,3223948
24447,8442024,5471581
24448,8442024,6418092
24449,8442024,5815978
24450,8442024,6017591
24451,8442024,9612606
24452,6150002,1446683
24453,6150002,2157609
24454,6150002,2449597
24455,6150002,2116985
24456,6150002,1396671
24457,6150002,4445414
24458,6150002,3322514
24459,6150002,9085992
24460,6150002,5460402
24461,6150002,6828173
24462,6150002,3335969
24463,6150002,1427353
24464,6150002,2625914
24465,6150002,5403487
24466,6150002,5053937
24467,6150002,9733001
24468,6150002,7891838
24469,6150002,1353420
24470,6150002,2066437
24471,6150002,9031847
24472,6150002,5815978
24473,6150002,7317438
24474,7974450,5876745
24475,7974450,7635375
24476,7974450,7358008
24477,7974450,5262646
24478,7974450,6859693
24479,7974450,1396671
24480,7974450,1301156
24481,7974450,1936377
24482,7974450,3322514
24483,7974450,3871556
24484,7974450,1289636
24485,7974450,5460402
24486,7974450,6828173
24487,7974450,4741497
24488,7974450,2045224
24489,7974450,5965396
24490,7974450,6803121
24491,7974450,2066437
24492,7974450,9981895
24493,7974450,6418092
24494,7974450,6017591
24495,7974450,5743434
24496,7974450,9612606
24497,3793101,3393729
24498,3793101,9659856
24499,3793101,9444027
24500,3793101,2116985
24501,3793101,4747658
24502,3793101,1396671
24503,3793101,1936377
24504,3793101,6260400
24505,3793101,4865283
24506,3793101,9085992
24507,3793101,1825969
24508,3793101,6573559
24509,3793101,6062599
