,from,to
16313,1675317,3871556
16314,1675317,9085992
16315,1675317,1289636
16316,1675317,1825969
16317,1675317,1545110
16318,1675317,6573559
16319,1675317,3335969
16320,1675317,1427353
16321,1675317,2706382
16322,1675317,4741497
16323,1675317,2625914
16324,1675317,3544111
16325,1675317,7891838
16326,1675317,6803121
16327,1675317,6677164
16328,1675317,2066437
16329,1675317,9981895
16330,1675317,3223948
16331,1675317,6418092
16332,1675317,5815978
16333,1675317,4356468
16334,5124464,3393729
16335,5124464,9659856
16336,5124464,9444027
16337,5124464,2449597
16338,5124464,3747072
16339,5124464,6544671
16340,5124464,1301156
16341,5124464,1936377
16342,5124464,8584084
16343,5124464,3322514
16344,5124464,4865283
16345,5124464,8847502
16346,5124464,9326722
16347,5124464,6128774
16348,5124464,1289636
16349,5124464,6828173
16350,5124464,3335969
16351,5124464,1385403
16352,5124464,2625914
16353,5124464,5471581
16354,5124464,2920966
16355,5124464,5743434
16356,5124464,9612606
16357,9072722,1446683
16358,9072722,5876745
16359,9072722,1570785
16360,9072722,9659856
16361,9072722,5262646
16362,9072722,2449597
16363,9072722,6544671
16364,9072722,3823531
16365,9072722,1396671
16366,9072722,1301156
16367,9072722,1936377
16368,9072722,6260400
16369,9072722,9326722
16370,9072722,4214419
16371,9072722,5582610
16372,9072722,1825969
16373,9072722,1256084
16374,9072722,2706382
16375,9072722,1385403
16376,9072722,2625914
16377,9072722,5403487
16378,9072722,1335895
16379,9072722,5053937
16380,9072722,6803121
16381,9072722,9031847
16382,9072722,6418092
16383,9072722,6017591
16384,9072722,4356468
16385,3347520,5876745
16386,3347520,1570785
16387,3347520,2157609
16388,3347520,2449597
16389,3347520,4747658
16390,3347520,1396671
16391,3347520,1301156
16392,3347520,3322514
16393,3347520,8847502
16394,3347520,3871556
16395,3347520,9085992
16396,3347520,1289636
16397,3347520,1825969
16398,3347520,6573559
16399,3347520,3335969
16400,3347520,2706382
16401,3347520,1385403
16402,3347520,5403487
16403,3347520,5053937
16404,3347520,2069265
16405,3347520,4303195
16406,3347520,7891838
16407,3347520,1353420
16408,3347520,2920966
16409,3347520,5743434
16410,9071717,1446683
16411,9071717,1570785
16412,9071717,6300454
16413,9071717,2449597
16414,9071717,6620713
16415,9071717,2116985
16416,9071717,4747658
16417,9071717,8584084
16418,9071717,6260400
16419,9071717,9326722
16420,9071717,6128774
16421,9071717,1289636
16422,9071717,5582610
16423,9071717,1825969
16424,9071717,3335969
16425,9071717,1427353
16426,9071717,2706382
16427,9071717,1385403
16428,9071717,2625914
16429,9071717,5053937
16430,9071717,2069265
16431,9071717,5965396
16432,9071717,7891838
16433,9071717,6803121
16434,9071717,8268517
16435,7297652,2157609
16436,7297652,9444027
16437,7297652,3747072
16438,7297652,6544671
16439,7297652,1396671
16440,7297652,4445414
16441,7297652,1936377
16442,7297652,6260400
16443,7297652,4865283
16444,7297652,4214419
16445,7297652,5460402
16446,7297652,2706382
16447,7297652,5403487
16448,7297652,6463952
16449,7297652,2045224
16450,7297652,2069265
16451,7297652,4303195
16452,7297652,6803121
16453,7297652,8268517
16454,7297652,9981895
16455,7297652,9031847
16456,7297652,5471581
16457,7297652,2920966
16458,7297652,5743434
16459,7297652,4356468
16460,2364701,1570785
16461,2364701,2157609
16462,2364701,2449597
16463,2364701,6544671
16464,2364701,6480234
16465,2364701,1936377
16466,2364701,4865283
16467,2364701,8847502
16468,2364701,4214419
16469,2364701,5460402
16470,2364701,6828173
16471,2364701,6573559
16472,2364701,3335969
16473,2364701,1427353
16474,2364701,1385403
16475,2364701,2625914
16476,2364701,1335895
16477,2364701,5965396
16478,2364701,1353420
16479,2364701,8268517
16480,2364701,9981895
16481,2364701,5471581
16482,2364701,6418092
16483,2364701,7317438
16484,2364701,9612606
16485,2783012,5876745
16486,2783012,1570785
16487,2783012,9659856
16488,2783012,2157609
16489,2783012,7358008
16490,2783012,5262646
16491,2783012,6544671
16492,2783012,4747658
16493,2783012,6480234
16494,2783012,1936377
16495,2783012,3322514
16496,2783012,4865283
16497,2783012,3871556
16498,2783012,1289636
16499,2783012,6828173
16500,2783012,6573559
16501,2783012,1427353
16502,2783012,6299956
16503,2783012,1335895
16504,2783012,6463952
16505,2783012,5053937
16506,2783012,4303195
16507,2783012,6803121
16508,2783012,8268517
16509,2783012,9031847
16510,2783012,2920966
16511,2783012,7317438
16512,8026586,1446683
16513,8026586,9659856
16514,8026586,7358008
16515,8026586,5262646
16516,8026586,6620713
16517,8026586,3823531
16518,8026586,1301156
16519,8026586,1936377
16520,8026586,6260400
16521,8026586,8847502
16522,8026586,3871556
16523,8026586,4214419
16524,8026586,5460402
16525,8026586,6573559
16526,8026586,1256084
16527,8026586,1385403
16528,8026586,6299956
16529,8026586,1335895
16530,8026586,2045224
16531,8026586,2069265
16532,8026586,4303195
16533,8026586,7891838
16534,8026586,5132688
16535,8026586,6803121
16536,8026586,6677164
16537,8026586,8268517
16538,8026586,9981895
16539,8026586,9031847
16540,8026586,5471581
16541,8026586,6418092
16542,8026586,5815978
16543,8026586,7317438
16544,7344723,1446683
16545,7344723,1570785
16546,7344723,2157609
16547,7344723,9444027
16548,7344723,2449597
16549,7344723,6544671
16550,7344723,6859693
16551,7344723,4747658
16552,7344723,6480234
16553,7344723,1301156
16554,7344723,4445414
16555,7344723,3322514
16556,7344723,8847502
16557,7344723,3871556
16558,7344723,9085992
16559,7344723,1289636
16560,7344723,1825969
16561,7344723,6573559
16562,7344723,1256084
16563,7344723,1427353
16564,7344723,1385403
16565,7344723,2625914
16566,7344723,3544111
16567,7344723,1335895
16568,7344723,5053937
16569,7344723,2069265
16570,7344723,5965396
16571,7344723,6803121
16572,7344723,1353420
16573,7344723,8268517
16574,7344723,9031847
16575,7344723,5471581
16576,7344723,6418092
16577,7344723,5815978
16578,7344723,6017591
16579,7344723,5743434
16580,7344723,4356468
16581,4390557,5876745
16582,4390557,1570785
16583,4390557,7635375
16584,4390557,6300454
16585,4390557,7358008
16586,4390557,5262646
16587,4390557,2449597
16588,4390557,6544671
16589,4390557,6859693
16590,4390557,3823531
16591,4390557,1396671
16592,4390557,6480234
16593,4390557,8584084
16594,4390557,6260400
16595,4390557,8847502
16596,4390557,3871556
16597,4390557,9085992
16598,4390557,1289636
16599,4390557,5460402
16600,4390557,1545110
16601,4390557,6573559
16602,4390557,3335969
16603,4390557,1427353
16604,4390557,4741497
16605,4390557,1385403
16606,4390557,2625914
16607,4390557,5403487
16608,4390557,3544111
16609,4390557,2045224
16610,4390557,4303195
16611,4390557,5132688
16612,4390557,6803121
16613,4390557,6677164
16614,4390557,8268517
16615,4390557,9981895
16616,4390557,3223948
16617,4390557,6418092
16618,4390557,7317438
16619,4390557,5743434
16620,4390557,4356468
16621,2938942,1446683
16622,2938942,3393729
16623,2938942,7635375
16624,2938942,6300454
16625,2938942,7358008
16626,2938942,9444027
16627,2938942,5262646
16628,2938942,2449597
16629,2938942,6620713
16630,2938942,6544671
16631,2938942,2116985
16632,2938942,3823531
16633,2938942,1396671
16634,2938942,4445414
16635,2938942,6260400
16636,2938942,4865283
16637,2938942,8847502
16638,2938942,5582610
16639,2938942,1545110
16640,2938942,3335969
16641,2938942,1427353
16642,2938942,2706382
16643,2938942,4741497
16644,2938942,5403487
16645,2938942,5053937
16646,2938942,2045224
16647,2938942,7891838
16648,2938942,1353420
16649,2938942,8268517
16650,2938942,5471581
16651,2938942,5815978
16652,2938942,6017591
16653,2938942,5743434
16654,2938942,4356468
16655,7019991,5876745
16656,7019991,7635375
16657,7019991,6300454
16658,7019991,2157609
16659,7019991,9444027
16660,7019991,2449597
16661,7019991,6620713
16662,7019991,3823531
16663,7019991,1396671
16664,7019991,4445414
16665,7019991,8847502
16666,7019991,3871556
16667,7019991,1825969
16668,7019991,1545110
16669,7019991,6573559
16670,7019991,3335969
16671,7019991,4741497
16672,7019991,3544111
16673,7019991,2045224
16674,7019991,4303195
16675,7019991,6803121
16676,7019991,2066437
16677,7019991,5471581
16678,7019991,2920966
16679,7019991,7317438
16680,7809432,5876745
16681,7809432,7635375
16682,7809432,9444027
16683,7809432,3747072
16684,7809432,6859693
16685,7809432,1396671
16686,7809432,4445414
16687,7809432,6260400
16688,7809432,4865283
16689,7809432,8847502
16690,7809432,3871556
16691,7809432,4214419
16692,7809432,5582610
16693,7809432,5460402
16694,7809432,1545110
16695,7809432,1256084
16696,7809432,3335969
16697,7809432,2706382
16698,7809432,1385403
16699,7809432,6299956
16700,7809432,2625914
16701,7809432,3544111
16702,7809432,6463952
16703,7809432,2045224
16704,7809432,2069265
16705,7809432,4303195
16706,7809432,7891838
16707,7809432,1353420
16708,7809432,9031847
16709,7809432,2920966
16710,7809432,5815978
16711,7809432,5743434
16712,7809432,4356468
16713,5036791,7358008
16714,5036791,2449597
16715,5036791,3747072
16716,5036791,6620713
16717,5036791,6260400
16718,5036791,3322514
16719,5036791,4865283
16720,5036791,6128774
16721,5036791,9085992
16722,5036791,1825969
16723,5036791,6573559
16724,5036791,1427353
16725,5036791,6299956
16726,5036791,1335895
16727,5036791,1353420
16728,5036791,8268517
16729,5036791,5471581
16730,5036791,6017591
16731,5036791,9612606
16732,5942029,1446683
16733,5942029,3393729
16734,5942029,9659856
16735,5942029,5262646
16736,5942029,1936377
16737,5942029,8584084
16738,5942029,6260400
16739,5942029,3322514
16740,5942029,8847502
16741,5942029,9085992
16742,5942029,5460402
16743,5942029,6828173
16744,5942029,1256084
16745,5942029,4741497
16746,5942029,2625914
16747,5942029,1335895
16748,5942029,2045224
16749,5942029,1353420
16750,5942029,6677164
16751,5942029,8268517
16752,5942029,9031847
16753,5942029,3223948
16754,5942029,5471581
16755,5942029,2920966
16756,5942029,5815978
16757,5942029,7317438
16758,7417099,1446683
16759,7417099,5876745
16760,7417099,1570785
16761,7417099,7635375
16762,7417099,6300454
16763,7417099,2449597
16764,7417099,3747072
16765,7417099,6544671
16766,7417099,2116985
16767,7417099,4747658
16768,7417099,1396671
16769,7417099,1301156
16770,7417099,6260400
16771,7417099,3322514
16772,7417099,3871556
16773,7417099,9085992
16774,7417099,1289636
16775,7417099,5460402
16776,7417099,1825969
16777,7417099,6828173
16778,7417099,3335969
16779,7417099,6062599
16780,7417099,2706382
16781,7417099,4741497
16782,7417099,2625914
16783,7417099,2069265
16784,7417099,4303195
16785,7417099,7891838
16786,7417099,1353420
16787,7417099,8268517
16788,7417099,3223948
16789,7417099,6418092
16790,7417099,6017591
16791,7417099,5743434
16792,7417099,4356468
16793,8061036,7635375
16794,8061036,9659856
16795,8061036,2449597
16796,8061036,6544671
16797,8061036,3823531
16798,8061036,4445414
16799,8061036,6260400
16800,8061036,8847502
16801,8061036,9085992
16802,8061036,5460402
16803,8061036,1545110
16804,8061036,1256084
16805,8061036,6062599
16806,8061036,2706382
16807,8061036,1385403
16808,8061036,5403487
16809,8061036,6463952
16810,8061036,2069265
16811,8061036,4303195
16812,8061036,5132688
16813,8061036,6677164
16814,8061036,8268517
16815,8061036,3223948
16816,8061036,5815978
16817,8061036,5743434
16818,7768494,5876745
16819,7768494,1570785
16820,7768494,9659856
16821,7768494,2157609
16822,7768494,3747072
16823,7768494,6544671
16824,7768494,6859693
16825,7768494,1301156
16826,7768494,1936377
16827,7768494,4865283
16828,7768494,3871556
16829,7768494,4214419
16830,7768494,5582610
16831,7768494,1825969
16832,7768494,6828173
16833,7768494,1256084
16834,7768494,1427353
16835,7768494,4741497
16836,7768494,2625914
16837,7768494,3544111
16838,7768494,5053937
16839,7768494,9733001
16840,7768494,5965396
16841,7768494,7891838
16842,7768494,6677164
16843,7768494,8268517
16844,7768494,5471581
16845,7768494,5815978
16846,7768494,4356468
16847,6598574,2157609
16848,6598574,5262646
16849,6598574,2449597
16850,6598574,6544671
16851,6598574,6859693
16852,6598574,9326722
16853,6598574,6128774
16854,6598574,1427353
16855,6598574,1385403
16856,6598574,3544111
16857,6598574,6463952
16858,6598574,2045224
16859,6598574,7891838
16860,6598574,3223948
16861,6598574,6017591
16862,6598574,9612606
16863,6598574,4356468
16864,5120262,1446683
16865,5120262,1570785
16866,5120262,7635375
16867,5120262,6300454
16868,5120262,2157609
16869,5120262,9444027
16870,5120262,3747072
16871,5120262,6620713
16872,5120262,2116985
16873,5120262,6859693
16874,5120262,4747658
16875,5120262,6480234
16876,5120262,4445414
16877,5120262,8584084
16878,5120262,3322514
16879,5120262,8847502
16880,5120262,3871556
16881,5120262,9085992
16882,5120262,1289636
16883,5120262,5582610
16884,5120262,1825969
16885,5120262,1545110
16886,5120262,6573559
16887,5120262,1256084
16888,5120262,3335969
16889,5120262,1427353
16890,5120262,1385403
16891,5120262,6299956
16892,5120262,5403487
16893,5120262,1335895
16894,5120262,5053937
16895,5120262,2045224
16896,5120262,2069265
16897,5120262,4303195
16898,5120262,5965396
16899,5120262,7891838
16900,5120262,1353420
16901,5120262,2066437
16902,5120262,8268517
16903,5120262,9031847
16904,5120262,3223948
16905,5120262,6418092
16906,5120262,5815978
16907,5120262,7317438
16908,5120262,9612606
16909,3644151,1446683
16910,3644151,5876745
16911,3644151,3393729
16912,3644151,7635375
16913,3644151,9444027
16914,3644151,2449597
16915,3644151,3747072
16916,3644151,6544671
16917,3644151,3823531
16918,3644151,1396671
16919,3644151,1301156
16920,3644151,1936377
16921,3644151,8584084
16922,3644151,4865283
16923,3644151,9326722
16924,3644151,6128774
16925,3644151,9085992
16926,3644151,4214419
16927,3644151,1289636
16928,3644151,5582610
16929,3644151,1825969
16930,3644151,6828173
16931,3644151,1256084
16932,3644151,6062599
16933,3644151,2706382
16934,3644151,1385403
16935,3644151,6299956
16936,3644151,5403487
16937,3644151,6463952
16938,3644151,5053937
16939,3644151,2069265
16940,3644151,9733001
16941,3644151,5965396
16942,3644151,7891838
16943,3644151,6803121
16944,3644151,2066437
16945,3644151,8268517
16946,3644151,9031847
16947,3644151,6418092
16948,3644151,6017591
16949,3644151,9612606
16950,3644151,4356468
16951,8551099,1446683
16952,8551099,3393729
16953,8551099,7635375
16954,8551099,2157609
16955,8551099,7358008
16956,8551099,9444027
16957,8551099,6620713
16958,8551099,6480234
16959,8551099,1936377
16960,8551099,3322514
16961,8551099,4865283
16962,8551099,3871556
16963,8551099,9085992
16964,8551099,4214419
16965,8551099,5460402
16966,8551099,1545110
16967,8551099,3335969
16968,8551099,1427353
16969,8551099,1385403
16970,8551099,5403487
16971,8551099,2045224
16972,8551099,4303195
16973,8551099,5132688
16974,8551099,6803121
16975,8551099,1353420
16976,8551099,2066437
16977,8551099,9981895
16978,8551099,5471581
16979,8551099,6418092
16980,8551099,7317438
16981,8551099,9612606
16982,2957823,1446683
16983,2957823,1570785
16984,2957823,9659856
16985,2957823,6300454
16986,2957823,2157609
16987,2957823,5262646
16988,2957823,6859693
16989,2957823,4747658
16990,2957823,1301156
16991,2957823,1936377
16992,2957823,6260400
16993,2957823,9326722
16994,2957823,6128774
16995,2957823,5582610
16996,2957823,1256084
16997,2957823,2706382
16998,2957823,4741497
16999,2957823,1385403
17000,2957823,6299956
17001,2957823,2625914
17002,2957823,5403487
17003,2957823,5053937
17004,2957823,4303195
17005,2957823,5132688
17006,2957823,6677164
17007,2957823,9981895
17008,2957823,3223948
17009,2957823,5471581
17010,2957823,7317438
17011,2957823,9612606
17012,2957823,4356468
17013,5043496,5876745
17014,5043496,9659856
17015,5043496,6300454
17016,5043496,2157609
17017,5043496,4747658
17018,5043496,6480234
17019,5043496,8584084
17020,5043496,3322514
17021,5043496,8847502
17022,5043496,3871556
17023,5043496,6128774
17024,5043496,4214419
17025,5043496,1289636
17026,5043496,5460402
17027,5043496,1256084
17028,5043496,6062599
17029,5043496,2706382
17030,5043496,4741497
17031,5043496,2625914
17032,5043496,5403487
17033,5043496,1335895
17034,5043496,6463952
17035,5043496,5053937
17036,5043496,2045224
17037,5043496,4303195
17038,5043496,1353420
17039,5043496,3223948
17040,5043496,5471581
17041,5043496,5815978
17042,2978789,5876745
17043,2978789,2157609
17044,2978789,1396671
17045,2978789,6480234
17046,2978789,1301156
17047,2978789,4445414
17048,2978789,1936377
17049,2978789,8584084
17050,2978789,6260400
17051,2978789,3322514
17052,2978789,8847502
17053,2978789,9326722
17054,2978789,3871556
17055,2978789,6128774
17056,2978789,9085992
17057,2978789,4214419
17058,2978789,1335895
17059,2978789,5053937
17060,2978789,2069265
17061,2978789,9733001
17062,2978789,5965396
17063,2978789,7891838
17064,2978789,1353420
17065,2978789,6677164
17066,2978789,6418092
17067,2978789,5815978
17068,2978789,6017591
17069,2978789,9612606
17070,2978789,4356468
17071,9712604,5876745
17072,9712604,4747658
17073,9712604,6480234
17074,9712604,4445414
17075,9712604,8584084
17076,9712604,4865283
17077,9712604,3871556
17078,9712604,9085992
17079,9712604,6299956
17080,9712604,3544111
17081,9712604,5053937
17082,9712604,2069265
17083,9712604,9733001
17084,9712604,5965396
17085,9712604,5132688
17086,9712604,6803121
17087,9712604,2066437
17088,7605906,1570785
17089,7605906,2449597
17090,7605906,6859693
17091,7605906,4747658
17092,7605906,1396671
17093,7605906,6128774
17094,7605906,4214419
17095,7605906,5460402
17096,7605906,1825969
17097,7605906,6828173
17098,7605906,1256084
17099,7605906,1427353
17100,7605906,4741497
17101,7605906,5403487
17102,7605906,5965396
17103,7605906,5132688
17104,7605906,1353420
17105,7605906,9031847
17106,7605906,6418092
17107,8465498,3393729
17108,8465498,9659856
17109,8465498,6300454
17110,8465498,7358008
17111,8465498,9444027
17112,8465498,6620713
17113,8465498,1936377
17114,8465498,3322514
17115,8465498,9326722
17116,8465498,4214419
17117,8465498,1289636
17118,8465498,5460402
17119,8465498,1545110
17120,8465498,1256084
17121,8465498,6463952
17122,8465498,9733001
17123,8465498,5132688
17124,8465498,1353420
17125,8465498,2066437
17126,8465498,9981895
17127,8465498,4356468
17128,5798784,5876745
17129,5798784,3393729
17130,5798784,7635375
17131,5798784,9444027
17132,5798784,5262646
17133,5798784,6620713
17134,5798784,2116985
17135,5798784,6859693
17136,5798784,1396671
17137,5798784,6480234
17138,5798784,5582610
17139,5798784,1545110
17140,5798784,1427353
17141,5798784,2625914
17142,5798784,6463952
17143,5798784,4303195
17144,5798784,5965396
17145,5798784,6418092
17146,5798784,7317438
17147,7448634,1570785
17148,7448634,2157609
17149,7448634,5262646
17150,7448634,6544671
17151,7448634,1396671
17152,7448634,6480234
17153,7448634,1289636
17154,7448634,5460402
17155,7448634,6828173
17156,7448634,1427353
17157,7448634,1385403
17158,7448634,5403487
17159,7448634,6463952
17160,7448634,2045224
17161,7448634,2069265
17162,7448634,9733001
17163,7448634,4303195
17164,7448634,9031847
17165,7448634,3223948
17166,7448634,6418092
17167,7448634,2920966
17168,7448634,5815978
17169,7448634,7317438
17170,7448634,5743434
17171,7448634,9612606
17172,3175829,1446683
17173,3175829,5876745
17174,3175829,1570785
17175,3175829,6300454
17176,3175829,7358008
17177,3175829,6620713
17178,3175829,6544671
17179,3175829,3823531
17180,3175829,4747658
17181,3175829,4445414
17182,3175829,6260400
17183,3175829,3322514
17184,3175829,9085992
17185,3175829,1545110
17186,3175829,1256084
17187,3175829,1385403
17188,3175829,2625914
17189,3175829,6463952
17190,3175829,4303195
17191,3175829,5965396
17192,3175829,6803121
17193,3175829,6677164
17194,3175829,9981895
17195,3175829,9031847
17196,3175829,5471581
17197,3175829,6418092
17198,3175829,6017591
17199,3175829,5743434
17200,3175829,9612606
17201,3175829,4356468
17202,7346027,1446683
17203,7346027,1570785
17204,7346027,5262646
17205,7346027,2449597
17206,7346027,2116985
17207,7346027,6859693
17208,7346027,1301156
17209,7346027,3322514
17210,7346027,4865283
17211,7346027,9326722
17212,7346027,4214419
17213,7346027,1825969
17214,7346027,6573559
17215,7346027,3335969
17216,7346027,2706382
17217,7346027,5403487
17218,7346027,1335895
17219,7346027,2045224
17220,7346027,5965396
17221,7346027,6677164
17222,7346027,3223948
17223,7346027,6418092
17224,7346027,5815978
17225,7346027,7317438
17226,7346027,5743434
17227,9942880,1446683
17228,9942880,5876745
17229,9942880,1570785
17230,9942880,9659856
17231,9942880,2157609
17232,9942880,6544671
17233,9942880,6859693
17234,9942880,1396671
17235,9942880,3322514
17236,9942880,9326722
17237,9942880,1289636
17238,9942880,5460402
17239,9942880,3335969
17240,9942880,6062599
17241,9942880,2706382
17242,9942880,1385403
17243,9942880,5403487
17244,9942880,6463952
17245,9942880,5053937
17246,9942880,5965396
17247,9942880,5132688
17248,9942880,2066437
17249,9942880,9981895
17250,9942880,3223948
17251,9942880,5471581
17252,9942880,2920966
17253,9942880,6017591
17254,9942880,9612606
17255,9942880,4356468
17256,4371929,1446683
17257,4371929,5876745
17258,4371929,1570785
17259,4371929,2157609
17260,4371929,6463952
17261,4371929,2045224
17262,4371929,2069265
17263,4371929,9733001
17264,4371929,4303195
17265,4371929,7891838
17266,4371929,6803121
17267,4371929,6418092
17268,4371929,2920966
17269,4371929,6017591
17270,4371929,9612606
17271,5435736,7635375
17272,5435736,1301156
17273,5435736,4445414
17274,5435736,6260400
17275,5435736,5582610
17276,5435736,6828173
17277,5435736,1256084
17278,5435736,3335969
17279,5435736,1427353
17280,5435736,1385403
17281,5435736,1335895
17282,5435736,5053937
17283,5435736,4303195
17284,5435736,5132688
17285,5435736,6803121
17286,5435736,9981895
17287,5435736,6418092
17288,5435736,5815978
17289,5435736,6017591
17290,5435736,4356468
17291,6534524,3393729
17292,6534524,9659856
17293,6534524,2157609
17294,6534524,7358008
17295,6534524,6620713
17296,6534524,2116985
17297,6534524,1301156
17298,6534524,8584084
17299,6534524,4865283
17300,6534524,8847502
17301,6534524,6128774
17302,6534524,1289636
17303,6534524,5582610
17304,6534524,3335969
17305,6534524,1427353
17306,6534524,2706382
17307,6534524,6463952
17308,6534524,9733001
17309,6534524,6677164
17310,6534524,2066437
17311,6534524,8268517
17312,6534524,9031847
17313,6534524,4356468
17314,3474177,1446683
17315,3474177,5876745
17316,3474177,3393729
17317,3474177,2449597
17318,3474177,3747072
17319,3474177,3823531
17320,3474177,8847502
17321,3474177,3871556
17322,3474177,5582610
17323,3474177,1825969
17324,3474177,1545110
17325,3474177,6828173
17326,3474177,6299956
17327,3474177,2625914
17328,3474177,5403487
17329,3474177,5053937
17330,3474177,2045224
17331,3474177,4303195
17332,3474177,5132688
17333,3474177,2066437
17334,3474177,9981895
17335,3474177,5471581
17336,3474177,6418092
17337,3474177,7317438
17338,3474177,9612606
17339,1339094,5876745
17340,1339094,3393729
17341,1339094,6300454
17342,1339094,2157609
17343,1339094,9444027
17344,1339094,6620713
17345,1339094,3823531
17346,1339094,1396671
17347,1339094,4445414
17348,1339094,8584084
17349,1339094,6260400
17350,1339094,9326722
17351,1339094,6128774
17352,1339094,6828173
17353,1339094,1256084
17354,1339094,6062599
17355,1339094,2706382
17356,1339094,6299956
17357,1339094,1335895
17358,1339094,2069265
17359,1339094,5965396
17360,1339094,5132688
17361,1339094,1353420
17362,1339094,2066437
17363,1339094,9031847
17364,1339094,6017591
17365,1339094,4356468
17366,7164399,5876745
17367,7164399,7635375
17368,7164399,7358008
17369,7164399,5262646
17370,7164399,6544671
17371,7164399,2116985
17372,7164399,3823531
17373,7164399,4445414
17374,7164399,8584084
17375,7164399,4865283
17376,7164399,9326722
17377,7164399,6128774
17378,7164399,5460402
17379,7164399,6828173
17380,7164399,6573559
17381,7164399,6062599
17382,7164399,2706382
17383,7164399,1385403
17384,7164399,2625914
17385,7164399,6463952
17386,7164399,2069265
17387,7164399,5132688
17388,7164399,6017591
17389,7164399,7317438
17390,8858791,1570785
17391,8858791,7635375
17392,8858791,2157609
17393,8858791,7358008
17394,8858791,6620713
17395,8858791,8584084
17396,8858791,4865283
17397,8858791,8847502
17398,8858791,3871556
17399,8858791,6128774
17400,8858791,1545110
17401,8858791,6828173
17402,8858791,6573559
17403,8858791,2706382
17404,8858791,9733001
17405,8858791,4303195
17406,8858791,5965396
17407,8858791,7891838
17408,8858791,5132688
17409,8858791,6803121
17410,8858791,1353420
17411,8858791,9612606
17412,8858791,4356468
17413,1627630,1446683
17414,1627630,5876745
17415,1627630,3393729
17416,1627630,7635375
17417,1627630,9659856
17418,1627630,2157609
17419,1627630,7358008
17420,1627630,9444027
17421,1627630,5262646
17422,1627630,1396671
17423,1627630,6480234
17424,1627630,1301156
17425,1627630,1936377
17426,1627630,8584084
17427,1627630,6260400
17428,1627630,6828173
17429,1627630,2706382
17430,1627630,2625914
17431,1627630,3544111
17432,1627630,8268517
17433,1627630,3223948
17434,1627630,6017591
17435,1627630,5743434
17436,6512811,1446683
17437,6512811,7635375
17438,6512811,7358008
17439,6512811,9444027
17440,6512811,6620713
17441,6512811,6859693
17442,6512811,4747658
17443,6512811,1301156
17444,6512811,8584084
17445,6512811,6260400
17446,6512811,3871556
17447,6512811,4214419
17448,6512811,5582610
17449,6512811,6573559
17450,6512811,3335969
17451,6512811,1427353
17452,6512811,6299956
17453,6512811,5132688
17454,6512811,1353420
17455,6512811,9981895
17456,6512811,5471581
17457,6512811,6017591
17458,6512811,5743434
17459,7120322,5876745
17460,7120322,7635375
17461,7120322,2157609
17462,7120322,5262646
17463,7120322,3747072
17464,7120322,6544671
17465,7120322,4747658
17466,7120322,4445414
17467,7120322,6260400
17468,7120322,4865283
17469,7120322,8847502
17470,7120322,6128774
17471,7120322,6062599
17472,7120322,3544111
17473,7120322,1335895
17474,7120322,7891838
17475,7120322,5132688
17476,7120322,6803121
17477,7120322,9612606
17478,7451740,1825969
17479,7451740,6062599
17480,7451740,4741497
17481,7451740,1385403
17482,7451740,2625914
17483,7451740,5403487
17484,7451740,1335895
17485,7451740,5053937
17486,7451740,5132688
17487,7451740,6803121
17488,7451740,6677164
17489,7451740,9981895
17490,7451740,6418092
17491,7451740,5815978
17492,7451740,4356468
17493,4099628,5876745
17494,4099628,3393729
17495,4099628,1570785
17496,4099628,2449597
17497,4099628,6480234
17498,4099628,4445414
17499,4099628,6260400
17500,4099628,8847502
17501,4099628,4214419
17502,4099628,1545110
17503,4099628,3335969
17504,4099628,2706382
17505,4099628,5403487
17506,4099628,3544111
17507,4099628,5053937
17508,4099628,2069265
17509,4099628,4303195
17510,4099628,5965396
17511,4099628,5471581
17512,4099628,7317438
17513,4099628,9612606
17514,9923887,1570785
17515,9923887,7635375
17516,9923887,2157609
17517,9923887,2449597
17518,9923887,6620713
17519,9923887,2116985
17520,9923887,6859693
17521,9923887,1396671
17522,9923887,1301156
17523,9923887,4445414
17524,9923887,6260400
17525,9923887,3322514
17526,9923887,4865283
17527,9923887,3871556
17528,9923887,6128774
17529,9923887,9085992
17530,9923887,4214419
17531,9923887,1289636
17532,9923887,5582610
17533,9923887,5460402
17534,9923887,1545110
17535,9923887,6573559
17536,9923887,1256084
17537,9923887,6062599
17538,9923887,2706382
17539,9923887,4741497
17540,9923887,1385403
17541,9923887,3544111
17542,9923887,2045224
17543,9923887,4303195
17544,9923887,5965396
17545,9923887,7891838
17546,9923887,5132688
17547,9923887,1353420
17548,9923887,5743434
17549,9923887,9612606
17550,9923887,4356468
17551,3360018,7635375
17552,3360018,3823531
17553,3360018,1396671
17554,3360018,6480234
17555,3360018,1301156
17556,3360018,4445414
17557,3360018,1936377
17558,3360018,8584084
17559,3360018,6260400
17560,3360018,3322514
17561,3360018,4865283
17562,3360018,8847502
17563,3360018,3871556
17564,3360018,6128774
17565,3360018,1289636
17566,3360018,5582610
17567,3360018,1545110
17568,3360018,1256084
17569,3360018,3335969
17570,3360018,2706382
17571,3360018,4741497
17572,3360018,6299956
17573,3360018,2625914
17574,3360018,5053937
17575,3360018,2045224
17576,3360018,2069265
17577,3360018,4303195
17578,3360018,5132688
17579,3360018,6803121
17580,3360018,1353420
17581,3360018,6677164
17582,3360018,2066437
17583,3360018,5471581
17584,3360018,6418092
